agent_type,p01,p02,p03,p04,loss
FPCT,0.8265437084018831,0.15686960177672615,0.1419270762883036,0.7733360847619598,0.6506745594943983
FPCT,0.8320526156809891,0.3941259127720174,0.18565444481820437,0.7799494369061785,0.6506759667171341
FPCT,0.8416323212539947,0.10092835116400933,0.15088177224364263,0.7517979517073341,0.6506779085897415
FPCT,0.8580727738707081,0.22926921211080725,0.16392298960733476,0.5073183628447852,0.6506801527073379
FPCT,0.8781700185065717,0.0,0.407301450379443,0.6269202794929124,0.6506817199286811
FPCT,0.8886855719301763,0.08711131512933168,0.4228499304578564,0.8678407064244881,0.6506822244281449
FPCT,0.8974889898514731,0.030332271897044127,0.06989849967232165,0.8766020575533939,0.6506825369381838
FPCT,0.9135319583621175,0.29553673039797007,0.039996950929171216,0.8615879274997147,0.6506829278977077
FPCT,0.9299511861864683,0.23372154216556978,0.2187219332301808,0.7833360180799895,0.6506831701839753
FPCT,0.9410570612028581,0.0,0.5424599304321619,1.0,0.6506832766789269
FPCT,0.9789142957048679,0.20810319919510029,0.03564667669189181,0.7574173850337635,0.6506834555958171
FPCT,0.998452675675656,0.3265236094021264,0.4749661535953068,0.7786784003281566,0.6506834920880065
FPCT,1.0,0.0,0.0,1.0,0.6506834941249322
FPCT,1.0,0.0,0.0,1.0,0.6506834941249322
FPCT,1.0,0.0,0.0,1.0,0.6506834941249322
FPCT,1.0,0.0,0.0,0.984574438379009,0.6506834941249322
FPCT,1.0,0.13053441021626822,0.2245629382042266,0.9706703564119324,0.6506834941294052
FPCT,1.0,0.0,0.49541226626469964,1.0,0.6506834941418348
FPCT,1.0,0.0,0.558718104393409,1.0,0.6506834941462526
FPCT,0.40965312018400396,0.0,1.0,1.0,0.7357983274547639
FCT,0.4006703082203922,0.5994028007196062,0.4539939104773917,0.37416469298155386,0.7695499831277787
FCT,0.4082178554596285,0.09282862307195577,0.8292741090956971,0.10406540593475222,0.816787936345052
FCT,0.35712131954406634,1.0,1.0,0.0,0.9174689824876212
LPCT,0.39381610849548326,0.7502897328628565,0.31402111591781684,0.0,0.9708507271185494
LPCT,0.39400724507216145,0.7315675563557464,0.2854038060492378,0.24651759518312347,0.9832706406484321
LPCT,0.39697482256729283,0.5804710434236543,0.46428927196637243,0.31646682108344176,0.9881377134952908
LPCT,0.37794854086225277,1.0,0.4818868047005746,0.0,1.2529109210731442
LPCT,0.2980156555469197,1.0,1.0,0.0,1.476534321308624
LPCT,0.16946202991424186,1.0,1.0,1.0,1.7173911938227437
LPCT,0.06819916156294092,1.0,1.0,0.0,1.7840501724048676
LPCT,0.011748002591973172,1.0,1.0,0.0,1.7843462756655835
LPCT,0.38615196555901776,0.6218716310827369,0.0,0.1879631868778029,1.8166621311601592
LPCT,0.38189163909378987,0.613140634959936,0.3451013122465259,0.318500416711922,1.9067331106941257
LPCT,0.11391973770923669,1.0,0.9786039509671598,1.0,1.9282872668116293
LPCT,0.364960457561201,1.0,0.2489247169369846,0.4275619694176464,2.1954627516249428
LPCT,0.37813124785626373,0.5218274696653656,0.4734895191566172,0.43715018943058304,2.534608258303775
LPCT,0.36578791559661683,0.6822303454450496,0.4079100807146764,0.24918617050056416,2.920655399507011
LPCT,0.3608283795925624,1.0,0.0,0.0,2.971531688365676
LPCT,0.36014815626178187,1.0,0.0,0.0,3.025912995492901
LPCT,0.36845043512613174,0.5635357984944364,0.5814289931627518,0.40680059251419515,3.0885569981536083
LPCT,0.3343947762079939,0.9278292963035119,0.6244828997032283,0.1177607461980757,3.407986882593298
LPCT,0.1799856551163499,1.0,0.86820953169754,0.0,3.6453407294347953
